,name,type,label,exclam.,det.,conj.,number,pron.,prep.,adv.,adj.,v.,n.
6155,sound ,"n.,v.",A1,0,0,0,0,0,0,0,0,1,1
6156,sound ,"n.,v.",A1,0,0,0,0,0,0,0,0,1,1
6157,soup ,n.,A1,0,0,0,0,0,0,0,0,0,1
6158,south ,"n.,adj.,adv.",A1,0,0,0,0,0,0,1,1,0,1
6159,south ,"n.,adj.,adv.",A1,0,0,0,0,0,0,1,1,0,1
6160,south ,"n.,adj.,adv.",A1,0,0,0,0,0,0,1,1,0,1
6161,space ,n.,A1,0,0,0,0,0,0,0,0,0,1
6162,speak ,v.,A1,0,0,0,0,0,0,0,0,1,0
6163,special ,adj.,A1,0,0,0,0,0,0,0,1,0,0
6164,spell ,v.,A1,0,0,0,0,0,0,0,0,1,0
6165,spelling ,n.,A1,0,0,0,0,0,0,0,0,0,1
6166,spend ,v.,A1,0,0,0,0,0,0,0,0,1,0
6167,sport ,n.,A1,0,0,0,0,0,0,0,0,0,1
6168,spring ,n.,A1,0,0,0,0,0,0,0,0,0,1
6169,stand ,v.,A1,0,0,0,0,0,0,0,0,1,0
6170,star ,n.,A1,0,0,0,0,0,0,0,0,0,1
6171,start ,v.,A1,0,0,0,0,0,0,0,0,1,0
6172,statement ,n.,A1,0,0,0,0,0,0,0,0,0,1
6173,station ,n.,A1,0,0,0,0,0,0,0,0,0,1
6174,stay ,v.,A1,0,0,0,0,0,0,0,0,1,0
6175,still ,adv.,A1,0,0,0,0,0,0,1,0,0,0
6176,stop ,"v.,n.",A1,0,0,0,0,0,0,0,0,1,1
6177,stop ,"v.,n.",A1,0,0,0,0,0,0,0,0,1,1
6178,story ,n.,A1,0,0,0,0,0,0,0,0,0,1
6179,street ,n.,A1,0,0,0,0,0,0,0,0,0,1
6180,strong ,adj.,A1,0,0,0,0,0,0,0,1,0,0
6181,student ,n.,A1,0,0,0,0,0,0,0,0,0,1
6182,study ,"n.,v.",A1,0,0,0,0,0,0,0,0,1,1
6183,study ,"n.,v.",A1,0,0,0,0,0,0,0,0,1,1
6184,style ,n.,A1,0,0,0,0,0,0,0,0,0,1
6185,subject ,n.,A1,0,0,0,0,0,0,0,0,0,1
6186,success ,n.,A1,0,0,0,0,0,0,0,0,0,1
6187,sugar ,n.,A1,0,0,0,0,0,0,0,0,0,1
6188,summer ,n.,A1,0,0,0,0,0,0,0,0,0,1
6189,sun ,n.,A1,0,0,0,0,0,0,0,0,0,1
6190,Sunday ,n.,A1,0,0,0,0,0,0,0,0,0,1
6191,supermarket ,n.,A1,0,0,0,0,0,0,0,0,0,1
6192,sure ,adj.,A1,0,0,0,0,0,0,0,1,0,0
6193,sweater ,n.,A1,0,0,0,0,0,0,0,0,0,1
6194,swim ,v.,A1,0,0,0,0,0,0,0,0,1,0
6195,swimming ,n.,A1,0,0,0,0,0,0,0,0,0,1
6196,table ,n.,A1,0,0,0,0,0,0,0,0,0,1
6197,take ,v.,A1,0,0,0,0,0,0,0,0,1,0
6198,talk ,v.,A1,0,0,0,0,0,0,0,0,1,0
6199,tall ,adj.,A1,0,0,0,0,0,0,0,1,0,0
6200,taxi ,n.,A1,0,0,0,0,0,0,0,0,0,1
6201,tea ,n.,A1,0,0,0,0,0,0,0,0,0,1
6202,teach ,v.,A1,0,0,0,0,0,0,0,0,1,0
6203,teacher ,n.,A1,0,0,0,0,0,0,0,0,0,1
6204,team ,n.,A1,0,0,0,0,0,0,0,0,0,1
6205,teenager ,n.,A1,0,0,0,0,0,0,0,0,0,1
6206,telephone ,"n.,v.",A1,0,0,0,0,0,0,0,0,1,1
6207,telephone ,"n.,v.",A1,0,0,0,0,0,0,0,0,1,1
6208,television ,n.,A1,0,0,0,0,0,0,0,0,0,1
6209,tell ,v.,A1,0,0,0,0,0,0,0,0,1,0
6210,ten ,number,A1,0,0,0,1,0,0,0,0,0,0
6211,tennis ,n.,A1,0,0,0,0,0,0,0,0,0,1
6212,terrible ,adj.,A1,0,0,0,0,0,0,0,1,0,0
6213,test ,"n.,v.",A1,0,0,0,0,0,0,0,0,1,1
6214,test ,"n.,v.",A1,0,0,0,0,0,0,0,0,1,1
6215,text ,n.,A1,0,0,0,0,0,0,0,0,0,1
6216,than ,conj.,A1,0,0,1,0,0,0,0,0,0,0
6217,thank ,v.,A1,0,0,0,0,0,0,0,0,1,0
6218,thanks ,"exclam.,n.",A1,1,0,0,0,0,0,0,0,0,1
6219,thanks ,"exclam.,n.",A1,1,0,0,0,0,0,0,0,0,1
6220,that ,"det.,pron.,conj.",A1,0,1,1,0,1,0,0,0,0,0
6221,that ,"det.,pron.,conj.",A1,0,1,1,0,1,0,0,0,0,0
6222,that ,"det.,pron.,conj.",A1,0,1,1,0,1,0,0,0,0,0
6223,the ,definite article,A1,0,0,0,0,0,0,0,0,0,0
6224,theatre ,n.,A1,0,0,0,0,0,0,0,0,0,1
6225,their ,det.,A1,0,1,0,0,0,0,0,0,0,0
6226,them ,pron.,A1,0,0,0,0,1,0,0,0,0,0
6227,then ,adv.,A1,0,0,0,0,0,0,1,0,0,0
6228,there ,adv.,A1,0,0,0,0,0,0,1,0,0,0
6229,they ,pron.,A1,0,0,0,0,1,0,0,0,0,0
6230,thing ,n.,A1,0,0,0,0,0,0,0,0,0,1
6231,think ,v.,A1,0,0,0,0,0,0,0,0,1,0
6232,third ,number,A1,0,0,0,1,0,0,0,0,0,0
6233,thirsty ,adj.,A1,0,0,0,0,0,0,0,1,0,0
6234,thirteen ,number,A1,0,0,0,1,0,0,0,0,0,0
6235,thirty ,number,A1,0,0,0,1,0,0,0,0,0,0
6236,this ,det./pron.,A1,0,0,0,0,0,0,0,0,0,0
6237,thousand ,number,A1,0,0,0,1,0,0,0,0,0,0
6238,three ,number,A1,0,0,0,1,0,0,0,0,0,0
6239,through ,"prep.,adv.",A1,0,0,0,0,0,1,1,0,0,0
6240,through ,"prep.,adv.",A1,0,0,0,0,0,1,1,0,0,0
6241,Thursday ,n.,A1,0,0,0,0,0,0,0,0,0,1
6242,ticket ,n.,A1,0,0,0,0,0,0,0,0,0,1
6243,time ,n.,A1,0,0,0,0,0,0,0,0,0,1
6244,tired ,adj.,A1,0,0,0,0,0,0,0,1,0,0
6245,title ,n.,A1,0,0,0,0,0,0,0,0,0,1
6246,to ,"prep.,infinitive marker",A1,0,0,0,0,0,1,0,0,0,0
6247,to ,"prep.,infinitive marker",A1,0,0,0,0,0,1,0,0,0,0
6248,today ,"adv.,n.",A1,0,0,0,0,0,0,1,0,0,1
6249,today ,"adv.,n.",A1,0,0,0,0,0,0,1,0,0,1
6250,together ,adv.,A1,0,0,0,0,0,0,1,0,0,0
6251,toilet ,n.,A1,0,0,0,0,0,0,0,0,0,1
6252,tomato ,n.,A1,0,0,0,0,0,0,0,0,0,1
6253,tomorrow ,"adv.,n.",A1,0,0,0,0,0,0,1,0,0,1
6254,tomorrow ,"adv.,n.",A1,0,0,0,0,0,0,1,0,0,1
6255,tonight ,"adv.,n.",A1,0,0,0,0,0,0,1,0,0,1
6256,tonight ,"adv.,n.",A1,0,0,0,0,0,0,1,0,0,1
6257,too ,adv.,A1,0,0,0,0,0,0,1,0,0,0
6258,tooth ,n.,A1,0,0,0,0,0,0,0,0,0,1
6259,topic ,n.,A1,0,0,0,0,0,0,0,0,0,1
6260,tourist ,n.,A1,0,0,0,0,0,0,0,0,0,1
6261,town ,n.,A1,0,0,0,0,0,0,0,0,0,1
6262,traffic ,n.,A1,0,0,0,0,0,0,0,0,0,1
6263,train ,n.,A1,0,0,0,0,0,0,0,0,0,1
6264,travel ,"v.,n.",A1,0,0,0,0,0,0,0,0,1,1
6265,travel ,"v.,n.",A1,0,0,0,0,0,0,0,0,1,1
6266,tree ,n.,A1,0,0,0,0,0,0,0,0,0,1
6267,trip ,n.,A1,0,0,0,0,0,0,0,0,0,1
6268,trousers ,n.,A1,0,0,0,0,0,0,0,0,0,1
6269,true ,adj.,A1,0,0,0,0,0,0,0,1,0,0
6270,try ,v.,A1,0,0,0,0,0,0,0,0,1,0
6271,T-shirt ,n.,A1,0,0,0,0,0,0,0,0,0,1
6272,Tuesday ,n.,A1,0,0,0,0,0,0,0,0,0,1
6273,turn ,"v.,n.",A1,0,0,0,0,0,0,0,0,1,1
6274,turn ,"v.,n.",A1,0,0,0,0,0,0,0,0,1,1
6275,TV ,n.,A1,0,0,0,0,0,0,0,0,0,1
6276,twelve ,number,A1,0,0,0,1,0,0,0,0,0,0
6277,twenty ,number,A1,0,0,0,1,0,0,0,0,0,0
6278,twice ,adv.,A1,0,0,0,0,0,0,1,0,0,0
6279,two ,number,A1,0,0,0,1,0,0,0,0,0,0
6280,type ,n.,A1,0,0,0,0,0,0,0,0,0,1
6281,umbrella ,n.,A1,0,0,0,0,0,0,0,0,0,1
6282,uncle ,n.,A1,0,0,0,0,0,0,0,0,0,1
6283,under ,"prep.,adv.",A1,0,0,0,0,0,1,1,0,0,0
6284,under ,"prep.,adv.",A1,0,0,0,0,0,1,1,0,0,0
6285,understand ,v.,A1,0,0,0,0,0,0,0,0,1,0
6286,university ,n.,A1,0,0,0,0,0,0,0,0,0,1
6287,until ,conj./prep.,A1,0,0,0,0,0,0,0,0,0,0
6288,up ,"adv.,prep.",A1,0,0,0,0,0,1,1,0,0,0
6289,up ,"adv.,prep.",A1,0,0,0,0,0,1,1,0,0,0
6290,upstairs ,adv.,A1,0,0,0,0,0,0,1,0,0,0
6291,us ,pron.,A1,0,0,0,0,1,0,0,0,0,0
6292,use ,v.,A1,0,0,0,0,0,0,0,0,1,0
6293,useful ,adj.,A1,0,0,0,0,0,0,0,1,0,0
6294,usually ,adv.,A1,0,0,0,0,0,0,1,0,0,0
6295,vacation ,n.,A1,0,0,0,0,0,0,0,0,0,1
6296,vegetable ,n.,A1,0,0,0,0,0,0,0,0,0,1
6297,very ,adv.,A1,0,0,0,0,0,0,1,0,0,0
6298,video ,n.,A1,0,0,0,0,0,0,0,0,0,1
6299,village ,n.,A1,0,0,0,0,0,0,0,0,0,1
6300,visit ,"v.,n.",A1,0,0,0,0,0,0,0,0,1,1
6301,visit ,"v.,n.",A1,0,0,0,0,0,0,0,0,1,1
6302,visitor ,n.,A1,0,0,0,0,0,0,0,0,0,1
6303,wait ,v.,A1,0,0,0,0,0,0,0,0,1,0
6304,waiter ,n.,A1,0,0,0,0,0,0,0,0,0,1
6305,wake ,v.,A1,0,0,0,0,0,0,0,0,1,0
6306,walk ,"v.,n.",A1,0,0,0,0,0,0,0,0,1,1
6307,walk ,"v.,n.",A1,0,0,0,0,0,0,0,0,1,1
6308,wall ,n.,A1,0,0,0,0,0,0,0,0,0,1
6309,want ,v.,A1,0,0,0,0,0,0,0,0,1,0
6310,warm ,adj.,A1,0,0,0,0,0,0,0,1,0,0
6311,wash ,v.,A1,0,0,0,0,0,0,0,0,1,0
6312,watch ,"v.,n.",A1,0,0,0,0,0,0,0,0,1,1
6313,watch ,"v.,n.",A1,0,0,0,0,0,0,0,0,1,1
6314,water ,n.,A1,0,0,0,0,0,0,0,0,0,1
6315,way ,n.,A1,0,0,0,0,0,0,0,0,0,1
6316,we ,pron.,A1,0,0,0,0,1,0,0,0,0,0
6317,wear ,v.,A1,0,0,0,0,0,0,0,0,1,0
6318,weather ,n.,A1,0,0,0,0,0,0,0,0,0,1
6319,website ,n.,A1,0,0,0,0,0,0,0,0,0,1
6320,Wednesday ,n.,A1,0,0,0,0,0,0,0,0,0,1
6321,week ,n.,A1,0,0,0,0,0,0,0,0,0,1
6322,weekend ,n.,A1,0,0,0,0,0,0,0,0,0,1
6323,welcome ,"exclam.,v.,adj.",A1,1,0,0,0,0,0,0,1,1,0
6324,welcome ,"exclam.,v.,adj.",A1,1,0,0,0,0,0,0,1,1,0
6325,welcome ,"exclam.,v.,adj.",A1,1,0,0,0,0,0,0,1,1,0
6326,well ,"adv.,adj.,exclam.",A1,1,0,0,0,0,0,1,1,0,0
6327,well ,"adv.,adj.,exclam.",A1,1,0,0,0,0,0,1,1,0,0
6328,well ,"adv.,adj.,exclam.",A1,1,0,0,0,0,0,1,1,0,0
6329,west ,"n.,adj.,adv.",A1,0,0,0,0,0,0,1,1,0,1
6330,west ,"n.,adj.,adv.",A1,0,0,0,0,0,0,1,1,0,1
6331,west ,"n.,adj.,adv.",A1,0,0,0,0,0,0,1,1,0,1
6332,what ,pron./det.,A1,0,0,0,0,0,0,0,0,0,0
6333,when ,"adv.,pron.,conj.",A1,0,0,1,0,1,0,1,0,0,0
6334,when ,"adv.,pron.,conj.",A1,0,0,1,0,1,0,1,0,0,0
6335,when ,"adv.,pron.,conj.",A1,0,0,1,0,1,0,1,0,0,0
6336,where ,"adv.,conj.",A1,0,0,1,0,0,0,1,0,0,0
6337,where ,"adv.,conj.",A1,0,0,1,0,0,0,1,0,0,0
6338,which ,pron./det.,A1,0,0,0,0,0,0,0,0,0,0
6339,white ,"adj.,n.",A1,0,0,0,0,0,0,0,1,0,1
6340,white ,"adj.,n.",A1,0,0,0,0,0,0,0,1,0,1
6341,who ,pron.,A1,0,0,0,0,1,0,0,0,0,0
6342,why ,adv.,A1,0,0,0,0,0,0,1,0,0,0
6343,wife ,n.,A1,0,0,0,0,0,0,0,0,0,1
6344,will ,modal v.,A1,0,0,0,0,0,0,0,0,0,0
6345,win ,v.,A1,0,0,0,0,0,0,0,0,1,0
6346,window ,n.,A1,0,0,0,0,0,0,0,0,0,1
6347,wine ,n.,A1,0,0,0,0,0,0,0,0,0,1
6348,winter ,n.,A1,0,0,0,0,0,0,0,0,0,1
6349,with ,prep.,A1,0,0,0,0,0,1,0,0,0,0
6350,without ,prep.,A1,0,0,0,0,0,1,0,0,0,0
6351,woman ,n.,A1,0,0,0,0,0,0,0,0,0,1
6352,wonderful ,adj.,A1,0,0,0,0,0,0,0,1,0,0
6353,word ,n.,A1,0,0,0,0,0,0,0,0,0,1
6354,work ,"v.,n.",A1,0,0,0,0,0,0,0,0,1,1
6355,work ,"v.,n.",A1,0,0,0,0,0,0,0,0,1,1
6356,worker ,n.,A1,0,0,0,0,0,0,0,0,0,1
6357,world ,n.,A1,0,0,0,0,0,0,0,0,0,1
6358,would ,modal v.,A1,0,0,0,0,0,0,0,0,0,0
6359,write ,v.,A1,0,0,0,0,0,0,0,0,1,0
6360,writer ,n.,A1,0,0,0,0,0,0,0,0,0,1
6361,writing ,n.,A1,0,0,0,0,0,0,0,0,0,1
6362,wrong ,adj.,A1,0,0,0,0,0,0,0,1,0,0
6363,yeah ,exclam.,A1,1,0,0,0,0,0,0,0,0,0
6364,year ,n.,A1,0,0,0,0,0,0,0,0,0,1
6365,yellow ,"adj.,n.",A1,0,0,0,0,0,0,0,1,0,1
6366,yellow ,"adj.,n.",A1,0,0,0,0,0,0,0,1,0,1
6367,yes ,exclam.,A1,1,0,0,0,0,0,0,0,0,0
6368,yesterday ,"adv.,n.",A1,0,0,0,0,0,0,1,0,0,1
6369,yesterday ,"adv.,n.",A1,0,0,0,0,0,0,1,0,0,1
6370,you ,pron.,A1,0,0,0,0,1,0,0,0,0,0
6371,young ,adj.,A1,0,0,0,0,0,0,0,1,0,0
6372,your ,det.,A1,0,1,0,0,0,0,0,0,0,0
6373,yourself ,pron.,A1,0,0,0,0,1,0,0,0,0,0
6374,ability ,n.,A2,0,0,0,0,0,0,0,0,0,1
6375,able ,adj.,A2,0,0,0,0,0,0,0,1,0,0
6376,abroad ,adv.,A2,0,0,0,0,0,0,1,0,0,0
6377,accept ,v.,A2,0,0,0,0,0,0,0,0,1,0
6378,accident ,n.,A2,0,0,0,0,0,0,0,0,0,1
6379,according to ,prep.,A2,0,0,0,0,0,1,0,0,0,0
6380,achieve ,v.,A2,0,0,0,0,0,0,0,0,1,0
6381,act ,v.,A2,0,0,0,0,0,0,0,0,1,0
6382,active ,adj.,A2,0,0,0,0,0,0,0,1,0,0
6383,actually ,adv.,A2,0,0,0,0,0,0,1,0,0,0
6384,adult ,adj.,A2,0,0,0,0,0,0,0,1,0,0
6385,advantage ,n.,A2,0,0,0,0,0,0,0,0,0,1
6386,adventure ,n.,A2,0,0,0,0,0,0,0,0,0,1
6387,advertise ,v.,A2,0,0,0,0,0,0,0,0,1,0
6388,advertisement ,n.,A2,0,0,0,0,0,0,0,0,0,1
6389,advertising ,n.,A2,0,0,0,0,0,0,0,0,0,1
6390,affect ,v.,A2,0,0,0,0,0,0,0,0,1,0
6391,after ,"conj.,adv.",A2,0,0,1,0,0,0,1,0,0,0
6392,after ,"conj.,adv.",A2,0,0,1,0,0,0,1,0,0,0
6393,against ,prep.,A2,0,0,0,0,0,1,0,0,0,0
6394,ah ,exclam.,A2,1,0,0,0,0,0,0,0,0,0
6395,airline ,n.,A2,0,0,0,0,0,0,0,0,0,1
6396,alive ,adj.,A2,0,0,0,0,0,0,0,1,0,0
6397,all ,adv.,A2,0,0,0,0,0,0,1,0,0,0
6398,all right ,"adj./adv.,exclam.",A2,1,0,0,0,0,0,0,0,0,0
6399,all right ,"adj./adv.,exclam.",A2,1,0,0,0,0,0,0,0,0,0
6400,allow ,v.,A2,0,0,0,0,0,0,0,0,1,0
6401,almost ,adv.,A2,0,0,0,0,0,0,1,0,0,0
6402,alone ,adj./adv.,A2,0,0,0,0,0,0,0,0,0,0
6403,along ,"prep.,adv.",A2,0,0,0,0,0,1,1,0,0,0
6404,along ,"prep.,adv.",A2,0,0,0,0,0,1,1,0,0,0
6405,already ,adv.,A2,0,0,0,0,0,0,1,0,0,0
6406,alternative ,n.,A2,0,0,0,0,0,0,0,0,0,1
6407,although ,conj.,A2,0,0,1,0,0,0,0,0,0,0
6408,among ,prep.,A2,0,0,0,0,0,1,0,0,0,0
6409,amount ,n.,A2,0,0,0,0,0,0,0,0,0,1
6410,ancient ,adj.,A2,0,0,0,0,0,0,0,1,0,0
6411,ankle ,n.,A2,0,0,0,0,0,0,0,0,0,1
6412,any ,adv.,A2,0,0,0,0,0,0,1,0,0,0
6413,anybody ,pron.,A2,0,0,0,0,1,0,0,0,0,0
6414,any more ,adv.,A2,0,0,0,0,0,0,1,0,0,0
6415,anyway ,adv.,A2,0,0,0,0,0,0,1,0,0,0
6416,anywhere ,"adv.,pron.",A2,0,0,0,0,1,0,1,0,0,0
6417,anywhere ,"adv.,pron.",A2,0,0,0,0,1,0,1,0,0,0
6418,app ,n.,A2,0,0,0,0,0,0,0,0,0,1
6419,appear ,v.,A2,0,0,0,0,0,0,0,0,1,0
6420,appearance ,n.,A2,0,0,0,0,0,0,0,0,0,1
6421,apply ,v.,A2,0,0,0,0,0,0,0,0,1,0
6422,architect ,n.,A2,0,0,0,0,0,0,0,0,0,1
6423,architecture ,n.,A2,0,0,0,0,0,0,0,0,0,1
6424,argue ,v.,A2,0,0,0,0,0,0,0,0,1,0
6425,argument ,n.,A2,0,0,0,0,0,0,0,0,0,1
6426,army ,n.,A2,0,0,0,0,0,0,0,0,0,1
6427,arrange ,v.,A2,0,0,0,0,0,0,0,0,1,0
6428,arrangement ,n.,A2,0,0,0,0,0,0,0,0,0,1
6429,as ,"adv.,conj.",A2,0,0,1,0,0,0,1,0,0,0
6430,as ,"adv.,conj.",A2,0,0,1,0,0,0,1,0,0,0
6431,asleep ,adj.,A2,0,0,0,0,0,0,0,1,0,0
6432,assistant ,"n.,adj.",A2,0,0,0,0,0,0,0,1,0,1
6433,assistant ,"n.,adj.",A2,0,0,0,0,0,0,0,1,0,1
6434,athlete ,n.,A2,0,0,0,0,0,0,0,0,0,1
6435,attack ,"n.,v.",A2,0,0,0,0,0,0,0,0,1,1
6436,attack ,"n.,v.",A2,0,0,0,0,0,0,0,0,1,1
6437,attend ,v.,A2,0,0,0,0,0,0,0,0,1,0
6438,attention ,"n.,exclam.",A2,1,0,0,0,0,0,0,0,0,1
6439,attention ,"n.,exclam.",A2,1,0,0,0,0,0,0,0,0,1
6440,attractive ,adj.,A2,0,0,0,0,0,0,0,1,0,0
6441,audience ,n.,A2,0,0,0,0,0,0,0,0,0,1
6442,author ,n.,A2,0,0,0,0,0,0,0,0,0,1
6443,available ,adj.,A2,0,0,0,0,0,0,0,1,0,0
6444,average ,"adj.,n.",A2,0,0,0,0,0,0,0,1,0,1
6445,average ,"adj.,n.",A2,0,0,0,0,0,0,0,1,0,1
6446,avoid ,v.,A2,0,0,0,0,0,0,0,0,1,0
6447,award ,n.,A2,0,0,0,0,0,0,0,0,0,1
6448,awful ,adj.,A2,0,0,0,0,0,0,0,1,0,0
6449,back ,adj.,A2,0,0,0,0,0,0,0,1,0,0
6450,background ,n.,A2,0,0,0,0,0,0,0,0,0,1
6451,badly ,adv.,A2,0,0,0,0,0,0,1,0,0,0
6452,bar ,n.,A2,0,0,0,0,0,0,0,0,0,1
6453,baseball ,n.,A2,0,0,0,0,0,0,0,0,0,1
6454,based ,adj.,A2,0,0,0,0,0,0,0,1,0,0
6455,basketball ,n.,A2,0,0,0,0,0,0,0,0,0,1
6456,bean ,n.,A2,0,0,0,0,0,0,0,0,0,1
6457,bear ,n.,A2,0,0,0,0,0,0,0,0,0,1
6458,beat ,v.,A2,0,0,0,0,0,0,0,0,1,0
6459,beef ,n.,A2,0,0,0,0,0,0,0,0,0,1
6460,before ,"conj.,adv.",A2,0,0,1,0,0,0,1,0,0,0
6461,before ,"conj.,adv.",A2,0,0,1,0,0,0,1,0,0,0
6462,behave ,v.,A2,0,0,0,0,0,0,0,0,1,0
6463,behaviour ,n.,A2,0,0,0,0,0,0,0,0,0,1
6464,belong ,v.,A2,0,0,0,0,0,0,0,0,1,0
6465,belt ,n.,A2,0,0,0,0,0,0,0,0,0,1
6466,benefit ,n.,A2,0,0,0,0,0,0,0,0,0,1
6467,best ,"adv.,n.",A2,0,0,0,0,0,0,1,0,0,1
6468,best ,"adv.,n.",A2,0,0,0,0,0,0,1,0,0,1
6469,better ,adv.,A2,0,0,0,0,0,0,1,0,0,0
6470,between ,adv.,A2,0,0,0,0,0,0,1,0,0,0
6471,billion ,number,A2,0,0,0,1,0,0,0,0,0,0
6472,bin ,n.,A2,0,0,0,0,0,0,0,0,0,1
6473,biology ,n.,A2,0,0,0,0,0,0,0,0,0,1
6474,birth ,n.,A2,0,0,0,0,0,0,0,0,0,1
6475,biscuit ,n.,A2,0,0,0,0,0,0,0,0,0,1
6476,bit ,n.,A2,0,0,0,0,0,0,0,0,0,1
6477,blank ,"adj.,n.",A2,0,0,0,0,0,0,0,1,0,1
6478,blank ,"adj.,n.",A2,0,0,0,0,0,0,0,1,0,1
6479,blood ,n.,A2,0,0,0,0,0,0,0,0,0,1
6480,blow ,v.,A2,0,0,0,0,0,0,0,0,1,0
6481,board ,n.,A2,0,0,0,0,0,0,0,0,0,1
6482,boil ,v.,A2,0,0,0,0,0,0,0,0,1,0
6483,bone ,n.,A2,0,0,0,0,0,0,0,0,0,1
6484,book ,v.,A2,0,0,0,0,0,0,0,0,1,0
6485,borrow ,v.,A2,0,0,0,0,0,0,0,0,1,0
6486,boss ,n.,A2,0,0,0,0,0,0,0,0,0,1
6487,bottom ,"n.,adj.",A2,0,0,0,0,0,0,0,1,0,1
6488,bottom ,"n.,adj.",A2,0,0,0,0,0,0,0,1,0,1
6489,bowl ,n.,A2,0,0,0,0,0,0,0,0,0,1
6490,brain ,n.,A2,0,0,0,0,0,0,0,0,0,1
6491,bridge ,n.,A2,0,0,0,0,0,0,0,0,0,1
6492,bright ,adj.,A2,0,0,0,0,0,0,0,1,0,0
6493,brilliant ,adj.,A2,0,0,0,0,0,0,0,1,0,0
6494,broken ,adj.,A2,0,0,0,0,0,0,0,1,0,0
6495,brush ,"v.,n.",A2,0,0,0,0,0,0,0,0,1,1
6496,brush ,"v.,n.",A2,0,0,0,0,0,0,0,0,1,1
6497,burn ,v.,A2,0,0,0,0,0,0,0,0,1,0
6498,businessman ,n.,A2,0,0,0,0,0,0,0,0,0,1
6499,button ,n.,A2,0,0,0,0,0,0,0,0,0,1
6500,camp ,"n.,v.",A2,0,0,0,0,0,0,0,0,1,1
6501,camp ,"n.,v.",A2,0,0,0,0,0,0,0,0,1,1
6502,camping ,n.,A2,0,0,0,0,0,0,0,0,0,1
6503,can2 ,n.,A2,0,0,0,0,0,0,0,0,0,1
6504,care ,"n.,v.",A2,0,0,0,0,0,0,0,0,1,1
6505,care ,"n.,v.",A2,0,0,0,0,0,0,0,0,1,1
6506,careful ,adj.,A2,0,0,0,0,0,0,0,1,0,0
6507,carefully ,adv.,A2,0,0,0,0,0,0,1,0,0,0
6508,carpet ,n.,A2,0,0,0,0,0,0,0,0,0,1
6509,cartoon ,n.,A2,0,0,0,0,0,0,0,0,0,1
6510,case ,n.,A2,0,0,0,0,0,0,0,0,0,1
6511,cash ,n.,A2,0,0,0,0,0,0,0,0,0,1
6512,castle ,n.,A2,0,0,0,0,0,0,0,0,0,1
6513,catch ,v.,A2,0,0,0,0,0,0,0,0,1,0
6514,cause ,"n.,v.",A2,0,0,0,0,0,0,0,0,1,1
6515,cause ,"n.,v.",A2,0,0,0,0,0,0,0,0,1,1
6516,celebrate ,v.,A2,0,0,0,0,0,0,0,0,1,0
6517,celebrity ,n.,A2,0,0,0,0,0,0,0,0,0,1
6518,certain ,adj.,A2,0,0,0,0,0,0,0,1,0,0
6519,certainly ,adv.,A2,0,0,0,0,0,0,1,0,0,0
6520,chance ,n.,A2,0,0,0,0,0,0,0,0,0,1
6521,character ,n.,A2,0,0,0,0,0,0,0,0,0,1
6522,charity ,n.,A2,0,0,0,0,0,0,0,0,0,1
6523,chat ,"v.,n.",A2,0,0,0,0,0,0,0,0,1,1
6524,chat ,"v.,n.",A2,0,0,0,0,0,0,0,0,1,1
6525,check ,n.,A2,0,0,0,0,0,0,0,0,0,1
6526,chef ,n.,A2,0,0,0,0,0,0,0,0,0,1
6527,chemistry ,n.,A2,0,0,0,0,0,0,0,0,0,1
6528,chip ,n.,A2,0,0,0,0,0,0,0,0,0,1
6529,choice ,n.,A2,0,0,0,0,0,0,0,0,0,1
6530,church ,n.,A2,0,0,0,0,0,0,0,0,0,1
6531,cigarette ,n.,A2,0,0,0,0,0,0,0,0,0,1
6532,circle ,"n.,v.",A2,0,0,0,0,0,0,0,0,1,1
6533,circle ,"n.,v.",A2,0,0,0,0,0,0,0,0,1,1
6534,classical ,adj.,A2,0,0,0,0,0,0,0,1,0,0
6535,clear ,adj.,A2,0,0,0,0,0,0,0,1,0,0
6536,clearly ,adv.,A2,0,0,0,0,0,0,1,0,0,0
6537,clever ,adj.,A2,0,0,0,0,0,0,0,1,0,0
6538,climate ,n.,A2,0,0,0,0,0,0,0,0,0,1
6539,close2 ,adj.,A2,0,0,0,0,0,0,0,1,0,0
6540,closed ,adj.,A2,0,0,0,0,0,0,0,1,0,0
6541,clothing ,n.,A2,0,0,0,0,0,0,0,0,0,1
6542,cloud ,n.,A2,0,0,0,0,0,0,0,0,0,1
6543,coach ,n.,A2,0,0,0,0,0,0,0,0,0,1
6544,coast ,n.,A2,0,0,0,0,0,0,0,0,0,1
6545,code ,n.,A2,0,0,0,0,0,0,0,0,0,1
6546,colleague ,n.,A2,0,0,0,0,0,0,0,0,0,1
6547,collect ,v.,A2,0,0,0,0,0,0,0,0,1,0
6548,column ,n.,A2,0,0,0,0,0,0,0,0,0,1
6549,comedy ,n.,A2,0,0,0,0,0,0,0,0,0,1
6550,comfortable ,adj.,A2,0,0,0,0,0,0,0,1,0,0
6551,comment ,n.,A2,0,0,0,0,0,0,0,0,0,1
6552,communicate ,v.,A2,0,0,0,0,0,0,0,0,1,0
6553,community ,n.,A2,0,0,0,0,0,0,0,0,0,1
6554,compete ,v.,A2,0,0,0,0,0,0,0,0,1,0
6555,competition ,n.,A2,0,0,0,0,0,0,0,0,0,1
6556,complain ,v.,A2,0,0,0,0,0,0,0,0,1,0
